id_student,gender,region,highest_education,studied_credits,imd_band,total_clicks,avg_score,engagement_level,performance_level,risk_level,pass_flag,dropout_flag,final_result
352051,F,North Western Region,Lower Than A Level,60,20-30%,72.0,67.85714285714286,Low,Medium,Very High Risk,1,0,Pass
352641,F,East Midlands Region,Lower Than A Level,120,80-90%,180.0,,Low,,Very High Risk,0,1,Withdrawn
352771,F,Yorkshire Region,A Level or Equivalent,60,50-60%,943.0,81.57142857142857,Medium,High,Low Risk,1,0,Pass
355510,F,North Western Region,A Level or Equivalent,150,90-100%,2718.0,89.14285714285714,High,High,Safe,1,0,Pass
356274,M,Scotland,A Level or Equivalent,90,10-20,149.0,30.0,Low,Low,Very High Risk,0,0,Fail
358504,F,London Region,A Level or Equivalent,120,30-40%,2290.0,86.85714285714286,High,High,Safe,1,0,Pass
359855,F,West Midlands Region,A Level or Equivalent,60,50-60%,626.0,76.8,Medium,High,High Risk,0,1,Withdrawn
359943,M,South Region,A Level or Equivalent,60,10-20,514.0,72.85714285714286,Medium,High,High Risk,1,0,Pass
361243,F,South Region,Lower Than A Level,90,70-80%,439.0,67.0,Low,Medium,High Risk,1,0,Pass
361282,M,Wales,Lower Than A Level,60,10-20,783.0,68.55555555555556,Medium,Medium,High Risk,0,0,Fail
361889,F,Wales,Lower Than A Level,120,50-60%,521.0,73.0,Medium,High,High Risk,0,1,Withdrawn
362647,M,North Region,A Level or Equivalent,120,20-30%,302.0,65.0,Low,Medium,Very High Risk,0,0,Fail
363990,F,London Region,A Level or Equivalent,60,20-30%,90.0,29.0,Low,Low,Very High Risk,0,0,Fail
364239,M,East Midlands Region,Lower Than A Level,120,40-50%,2152.0,82.57142857142857,High,High,Low Risk,1,0,Pass
364547,M,South Region,A Level or Equivalent,210,50-60%,1466.0,75.0,Medium,High,Low Risk,1,0,Pass
364770,M,North Western Region,Lower Than A Level,60,10-20,908.0,75.0,Medium,High,Low Risk,1,0,Pass
365239,F,South Region,A Level or Equivalent,120,50-60%,401.0,,Low,,High Risk,0,1,Withdrawn
365893,M,North Western Region,A Level or Equivalent,120,0-10%,542.0,52.666666666666664,Medium,Medium,High Risk,0,1,Withdrawn
365939,F,Wales,Lower Than A Level,90,0-10%,192.0,,Low,,Very High Risk,0,0,Fail
366267,F,North Region,Lower Than A Level,60,20-30%,33.0,56.5,Low,Medium,Very High Risk,0,1,Withdrawn
366449,M,East Anglian Region,A Level or Equivalent,120,10-20,546.0,79.85714285714286,Medium,High,High Risk,1,0,Pass
366535,F,Wales,A Level or Equivalent,120,40-50%,14.0,,Low,,Very High Risk,0,1,Withdrawn
366987,M,Yorkshire Region,A Level or Equivalent,60,20-30%,543.0,77.33333333333333,Medium,High,High Risk,1,0,Pass
367045,M,Scotland,Lower Than A Level,240,80-90%,18.0,,Low,,Very High Risk,0,1,Withdrawn
368106,M,Yorkshire Region,Lower Than A Level,60,30-40%,140.0,43.5,Low,Low,Very High Risk,0,0,Fail
368436,M,East Midlands Region,Lower Than A Level,60,30-40%,6634.0,72.9375,High,High,Safe,1,0,Pass
369319,M,East Anglian Region,Lower Than A Level,60,80-90%,1627.0,61.5,High,Medium,Low Risk,1,0,Pass
370294,F,West Midlands Region,A Level or Equivalent,70,70-80%,352.0,92.5,Low,High,High Risk,0,0,Fail
370336,M,East Midlands Region,Lower Than A Level,150,30-40%,194.0,80.0,Low,High,Very High Risk,0,1,Withdrawn
370367,F,East Anglian Region,HE Qualification,60,40-50%,1234.0,63.0,Medium,Medium,Low Risk,0,1,Withdrawn
370920,F,South East Region,Lower Than A Level,60,80-90%,3.0,,Low,,Very High Risk,0,1,Withdrawn
371362,F,South West Region,A Level or Equivalent,60,0-10%,84.0,,Low,,Very High Risk,0,1,Withdrawn
371679,F,South East Region,Lower Than A Level,180,70-80%,788.0,80.61538461538461,Medium,High,High Risk,0,1,Withdrawn
373237,F,East Midlands Region,Lower Than A Level,150,10-20,1006.0,42.142857142857146,Medium,Low,Low Risk,0,0,Fail
373280,M,South West Region,A Level or Equivalent,60,30-40%,841.0,72.28571428571429,Medium,High,High Risk,0,1,Withdrawn
374636,M,Ireland,A Level or Equivalent,120,50-60%,638.0,74.28571428571429,Medium,High,High Risk,1,0,Pass
376067,M,North Western Region,A Level or Equivalent,120,20-30%,4.0,,Low,,Very High Risk,0,1,Withdrawn
378825,M,South West Region,A Level or Equivalent,120,20-30%,3594.0,72.5,High,High,Safe,1,0,Pass
379023,F,East Midlands Region,HE Qualification,60,70-80%,830.0,55.333333333333336,Medium,Medium,High Risk,0,0,Fail
379124,F,London Region,A Level or Equivalent,70,10-20,1191.0,71.4,Medium,High,Low Risk,1,0,Pass
380138,F,North Region,Lower Than A Level,90,50-60%,536.0,45.5,Medium,Low,High Risk,0,0,Fail
380239,M,North Western Region,A Level or Equivalent,60,20-30%,1196.0,78.57142857142857,Medium,High,Low Risk,1,0,Pass
380253,F,East Anglian Region,Post Graduate Qualification,60,90-100%,2081.0,71.71428571428571,High,High,Low Risk,1,0,Pass
380429,F,Scotland,HE Qualification,60,80-90%,1073.0,88.14285714285714,Medium,High,Low Risk,1,0,Pass
380662,M,East Anglian Region,A Level or Equivalent,90,90-100%,519.0,62.857142857142854,Medium,Medium,High Risk,1,0,Pass
381539,M,West Midlands Region,No Formal quals,120,0-10%,208.0,62.666666666666664,Low,Medium,Very High Risk,0,1,Withdrawn
382378,M,Scotland,A Level or Equivalent,150,50-60%,1146.0,63.5,Medium,Medium,Low Risk,1,0,Pass
382742,M,North Western Region,A Level or Equivalent,60,0-10%,269.0,46.0,Low,Low,Very High Risk,0,0,Fail
382879,M,Wales,HE Qualification,120,20-30%,57.0,,Low,,Very High Risk,0,0,Fail
383694,F,South West Region,Lower Than A Level,60,30-40%,1194.0,84.14285714285714,Medium,High,Low Risk,1,0,Pass
383785,F,London Region,A Level or Equivalent,60,30-40%,274.0,42.0,Low,Low,Very High Risk,0,1,Withdrawn
383978,M,Scotland,A Level or Equivalent,60,30-40%,627.0,49.714285714285715,Medium,Low,High Risk,1,0,Pass
384153,F,Yorkshire Region,Lower Than A Level,165,0-10%,807.0,50.25,Medium,Medium,High Risk,0,1,Withdrawn
384999,F,London Region,HE Qualification,60,20-30%,2500.0,81.54545454545455,High,High,Safe,0,1,Withdrawn
385218,M,Wales,A Level or Equivalent,120,90-100%,705.0,63.75,Medium,Medium,High Risk,0,0,Fail
385495,M,East Anglian Region,A Level or Equivalent,60,30-40%,738.0,83.6,Medium,High,High Risk,0,1,Withdrawn
385937,M,South Region,Lower Than A Level,60,70-80%,3263.0,84.28571428571429,High,High,Safe,1,0,Pass
386912,F,South West Region,A Level or Equivalent,90,10-20,2.0,,Low,,Very High Risk,0,1,Withdrawn
387359,M,South East Region,Lower Than A Level,90,50-60%,1670.0,69.9,High,Medium,Low Risk,0,1,Withdrawn
387453,F,South West Region,A Level or Equivalent,60,20-30%,,,,,,0,1,Withdrawn
388947,M,North Region,HE Qualification,60,,4408.0,90.14285714285714,High,High,Safe,1,0,Pass
389025,M,East Anglian Region,A Level or Equivalent,60,90-100%,776.0,60.2,Medium,Medium,High Risk,0,0,Fail
389362,F,South West Region,Lower Than A Level,60,60-70%,3478.0,46.714285714285715,High,Low,Safe,0,0,Fail
389639,M,Scotland,HE Qualification,60,70-80%,1024.0,85.28571428571429,Medium,High,Low Risk,1,0,Pass
390029,M,Wales,A Level or Equivalent,120,30-40%,3608.0,80.33333333333333,High,High,Safe,1,0,Pass
390556,M,London Region,Post Graduate Qualification,60,10-20,358.0,74.5,Low,High,High Risk,0,1,Withdrawn
390690,F,Scotland,Lower Than A Level,60,0-10%,2103.0,74.0,High,High,Low Risk,1,0,Pass
391537,M,East Anglian Region,A Level or Equivalent,60,50-60%,1235.0,44.285714285714285,Medium,Low,Low Risk,1,0,Pass
391578,M,East Anglian Region,Lower Than A Level,60,30-40%,443.0,81.33333333333333,Low,High,High Risk,0,0,Fail
391638,F,South West Region,A Level or Equivalent,60,40-50%,184.0,52.25,Low,Medium,Very High Risk,0,1,Withdrawn
392626,F,London Region,Lower Than A Level,180,0-10%,1407.0,57.5,Medium,Medium,Low Risk,0,0,Fail
392664,F,South Region,A Level or Equivalent,60,70-80%,2514.0,55.42857142857143,High,Medium,Safe,1,0,Pass
392713,M,South Region,A Level or Equivalent,60,90-100%,24.0,,Low,,Very High Risk,0,0,Fail
392890,M,West Midlands Region,A Level or Equivalent,60,60-70%,1377.0,71.63636363636364,Medium,High,Low Risk,1,0,Pass
394076,F,South West Region,A Level or Equivalent,60,70-80%,317.0,70.0,Low,Medium,Very High Risk,0,1,Withdrawn
394384,M,North Western Region,Lower Than A Level,60,30-40%,295.0,58.0,Low,Medium,Very High Risk,0,0,Fail
394951,F,South Region,Lower Than A Level,60,50-60%,678.0,66.0,Medium,Medium,High Risk,0,1,Withdrawn
396028,M,Wales,A Level or Equivalent,60,10-20,7.0,,Low,,Very High Risk,0,0,Fail
396210,M,South East Region,A Level or Equivalent,60,0-10%,387.0,69.42857142857143,Low,Medium,High Risk,1,0,Pass
396292,M,Wales,HE Qualification,60,40-50%,2132.0,75.42857142857143,High,High,Low Risk,1,0,Pass
396668,M,South East Region,A Level or Equivalent,60,20-30%,893.0,67.85714285714286,Medium,Medium,High Risk,1,0,Pass
398529,M,Wales,Lower Than A Level,120,30-40%,123.0,56.5,Low,Medium,Very High Risk,0,1,Withdrawn
399203,F,Wales,HE Qualification,120,40-50%,1351.0,27.666666666666668,Medium,Low,Low Risk,0,1,Withdrawn
399453,M,West Midlands Region,A Level or Equivalent,60,50-60%,307.0,58.142857142857146,Low,Medium,Very High Risk,1,0,Pass
399794,F,Scotland,HE Qualification,60,10-20,1467.0,55.875,Medium,Medium,Low Risk,0,0,Fail
399843,F,South Region,Lower Than A Level,120,30-40%,126.0,49.0,Low,Low,Very High Risk,0,0,Fail
399863,M,West Midlands Region,A Level or Equivalent,270,30-40%,69.0,,Low,,Very High Risk,0,1,Withdrawn
399935,M,North Western Region,Lower Than A Level,70,50-60%,457.0,52.5,Low,Medium,High Risk,0,0,Fail
400942,F,North Region,Lower Than A Level,300,,404.0,40.833333333333336,Low,Low,High Risk,0,1,Withdrawn
401947,M,North Region,Lower Than A Level,60,10-20,95.0,61.0,Low,Medium,Very High Risk,0,1,Withdrawn
402210,F,London Region,No Formal quals,75,50-60%,2634.0,43.583333333333336,High,Low,Safe,1,0,Pass
402433,M,South Region,A Level or Equivalent,120,90-100%,212.0,42.8,Low,Low,Very High Risk,0,0,Fail
403052,F,Yorkshire Region,HE Qualification,150,20-30%,778.0,39.6,Medium,Low,High Risk,0,0,Fail
405336,F,East Anglian Region,A Level or Equivalent,120,50-60%,44.0,,Low,,Very High Risk,0,0,Fail
405784,F,Wales,HE Qualification,110,20-30%,3070.0,35.25,High,Low,Safe,0,1,Withdrawn
406224,M,East Anglian Region,A Level or Equivalent,120,90-100%,304.0,60.0,Low,Medium,Very High Risk,1,0,Pass
406498,F,West Midlands Region,A Level or Equivalent,60,0-10%,1336.0,61.90909090909091,Medium,Medium,Low Risk,1,0,Pass
407374,M,North Region,Lower Than A Level,60,,1605.0,91.14285714285714,High,High,Low Risk,1,0,Distinction
408061,M,South Region,A Level or Equivalent,90,50-60%,804.0,57.57142857142857,Medium,Medium,High Risk,0,0,Fail
408239,M,South West Region,Lower Than A Level,60,60-70%,1191.0,76.14285714285714,Medium,High,Low Risk,1,0,Pass
408817,F,London Region,A Level or Equivalent,60,30-40%,304.0,62.8,Low,Medium,Very High Risk,0,0,Fail
409056,F,West Midlands Region,HE Qualification,60,0-10%,48.0,81.0,Low,High,Very High Risk,0,1,Withdrawn
409105,M,Scotland,A Level or Equivalent,60,90-100%,15.0,,Low,,Very High Risk,0,0,Fail
409794,M,East Anglian Region,A Level or Equivalent,120,60-70%,18.0,,Low,,Very High Risk,0,1,Withdrawn
409880,F,South Region,A Level or Equivalent,60,20-30%,2116.0,74.33333333333333,High,High,Low Risk,1,0,Pass
409953,M,West Midlands Region,A Level or Equivalent,60,30-40%,1648.0,73.8125,High,High,Low Risk,1,0,Pass
410084,M,Scotland,A Level or Equivalent,60,80-90%,101.0,42.0,Low,Low,Very High Risk,0,0,Fail
410767,F,East Midlands Region,A Level or Equivalent,90,60-70%,9175.0,89.9,High,High,Safe,0,1,Withdrawn
411707,F,North Western Region,A Level or Equivalent,120,60-70%,986.0,78.16666666666667,Medium,High,Low Risk,1,0,Pass
411730,F,South Region,A Level or Equivalent,60,70-80%,154.0,,Low,,Very High Risk,0,1,Withdrawn
412175,M,East Midlands Region,Lower Than A Level,60,30-40%,531.0,46.25,Medium,Low,High Risk,0,1,Withdrawn
412618,M,North Western Region,Lower Than A Level,80,60-70%,1448.0,86.42857142857143,Medium,High,Low Risk,1,0,Distinction
414077,F,East Anglian Region,HE Qualification,60,20-30%,231.0,,Low,,Very High Risk,0,1,Withdrawn
414247,F,East Anglian Region,A Level or Equivalent,180,20-30%,1130.0,67.71428571428571,Medium,Medium,Low Risk,0,0,Fail
415151,M,East Midlands Region,Lower Than A Level,180,10-20,572.0,49.5,Medium,Low,High Risk,0,1,Withdrawn
415187,F,West Midlands Region,A Level or Equivalent,120,60-70%,97.0,32.0,Low,Low,Very High Risk,0,1,Withdrawn
416243,F,East Midlands Region,A Level or Equivalent,60,50-60%,808.0,59.5,Medium,Medium,High Risk,1,0,Pass
416500,M,South East Region,A Level or Equivalent,90,90-100%,996.0,44.0,Medium,Low,Low Risk,0,0,Fail
418159,M,Scotland,Lower Than A Level,60,70-80%,419.0,67.25,Low,Medium,High Risk,0,1,Withdrawn
418397,M,South Region,Lower Than A Level,60,20-30%,4153.0,80.375,High,High,Safe,1,0,Pass
419192,M,East Anglian Region,A Level or Equivalent,60,30-40%,270.0,65.0,Low,Medium,Very High Risk,1,0,Distinction
419517,M,East Anglian Region,Lower Than A Level,60,70-80%,1134.0,87.0,Medium,High,Low Risk,1,0,Distinction
419822,F,North Western Region,Lower Than A Level,90,40-50%,,,,,,0,1,Withdrawn
420650,F,London Region,A Level or Equivalent,180,10-20,138.0,,Low,,Very High Risk,0,1,Withdrawn
420745,M,Yorkshire Region,A Level or Equivalent,150,70-80%,11.0,,Low,,Very High Risk,0,1,Withdrawn
421301,F,South Region,A Level or Equivalent,60,60-70%,497.0,40.0,Medium,Low,High Risk,0,1,Withdrawn
422276,F,North Western Region,Lower Than A Level,100,0-10%,316.0,72.83333333333333,Low,High,Very High Risk,1,0,Pass
422534,M,West Midlands Region,Lower Than A Level,60,60-70%,751.0,61.714285714285715,Medium,Medium,High Risk,0,0,Fail
423147,M,South West Region,A Level or Equivalent,60,30-40%,523.0,68.6,Medium,Medium,High Risk,1,0,Pass
423474,F,East Anglian Region,HE Qualification,150,30-40%,,,,,,0,1,Withdrawn
423876,M,East Midlands Region,Post Graduate Qualification,60,60-70%,823.0,55.666666666666664,Medium,Medium,High Risk,0,0,Fail
425543,F,Yorkshire Region,A Level or Equivalent,120,10-20,793.0,54.5,Medium,Medium,High Risk,0,1,Withdrawn
426059,M,North Region,A Level or Equivalent,80,,1408.0,46.35,Medium,Low,Low Risk,1,0,Pass
426097,M,East Anglian Region,Lower Than A Level,120,30-40%,,,,,,0,1,Withdrawn
426887,F,Scotland,A Level or Equivalent,60,20-30%,2530.0,85.57142857142857,High,High,Safe,1,0,Distinction
427248,F,North Western Region,A Level or Equivalent,120,0-10%,317.0,,Low,,Very High Risk,0,1,Withdrawn
427344,F,East Midlands Region,A Level or Equivalent,60,30-40%,297.0,36.5,Low,Low,Very High Risk,0,0,Fail
428321,F,Wales,Lower Than A Level,60,80-90%,136.0,24.0,Low,Low,Very High Risk,0,0,Fail
429212,M,South West Region,HE Qualification,60,50-60%,1109.0,58.0,Medium,Medium,Low Risk,1,0,Pass
429854,F,West Midlands Region,No Formal quals,70,0-10%,616.0,59.57142857142857,Medium,Medium,High Risk,1,0,Pass
430356,M,East Midlands Region,Lower Than A Level,90,60-70%,3058.0,64.85714285714286,High,Medium,Safe,1,0,Pass
431005,M,London Region,A Level or Equivalent,180,20-30%,638.0,52.6,Medium,Medium,High Risk,1,0,Pass
432624,M,Wales,Lower Than A Level,60,70-80%,385.0,67.0,Low,Medium,High Risk,0,1,Withdrawn
432862,F,London Region,Lower Than A Level,60,0-10%,1551.0,62.833333333333336,Medium,Medium,Low Risk,0,0,Fail
432968,F,London Region,Lower Than A Level,180,30-40%,456.0,42.2,Low,Low,High Risk,0,1,Withdrawn
433508,M,North Region,Lower Than A Level,60,,429.0,54.0,Low,Medium,High Risk,1,0,Pass
433748,M,North Western Region,A Level or Equivalent,60,30-40%,541.0,75.71428571428571,Medium,High,High Risk,1,0,Pass
434159,M,South Region,Lower Than A Level,60,40-50%,82.0,83.33333333333333,Low,High,Very High Risk,0,0,Fail
435587,M,North Region,No Formal quals,150,,649.0,91.14285714285714,Medium,High,High Risk,1,0,Pass
437923,M,East Anglian Region,A Level or Equivalent,90,80-90%,438.0,46.0,Low,Low,High Risk,1,0,Pass
438290,F,Scotland,Lower Than A Level,60,30-40%,417.0,76.33333333333333,Low,High,High Risk,0,1,Withdrawn
438751,F,South West Region,A Level or Equivalent,60,20-30%,1687.0,89.85714285714286,High,High,Low Risk,1,0,Pass
439568,F,South West Region,A Level or Equivalent,90,50-60%,2754.0,89.0,High,High,Safe,1,0,Distinction
439713,F,East Midlands Region,A Level or Equivalent,90,90-100%,1161.0,57.0,Medium,Medium,Low Risk,0,0,Fail
439855,M,Scotland,A Level or Equivalent,90,60-70%,1380.0,87.8,Medium,High,Low Risk,1,0,Pass
440003,F,Wales,Lower Than A Level,60,70-80%,3922.0,45.57142857142857,High,Low,Safe,1,0,Pass
441342,M,East Anglian Region,Lower Than A Level,60,60-70%,2139.0,63.142857142857146,High,Medium,Low Risk,1,0,Pass
441444,M,South Region,Lower Than A Level,90,10-20,1727.0,47.42857142857143,High,Low,Low Risk,1,0,Pass
441885,F,West Midlands Region,Lower Than A Level,60,10-20,776.0,70.33333333333333,Medium,High,High Risk,0,0,Fail
441892,M,South East Region,Lower Than A Level,60,70-80%,586.0,60.333333333333336,Medium,Medium,High Risk,0,0,Fail
442530,M,South East Region,Lower Than A Level,120,90-100%,268.0,,Low,,Very High Risk,0,1,Withdrawn
442547,M,Yorkshire Region,A Level or Equivalent,90,30-40%,664.0,53.857142857142854,Medium,Medium,High Risk,0,0,Fail
442589,F,London Region,Lower Than A Level,90,30-40%,831.0,73.28571428571429,Medium,High,High Risk,1,0,Pass
442590,M,Scotland,Lower Than A Level,60,40-50%,3886.0,65.85714285714286,High,Medium,Safe,0,0,Fail
442878,F,North Region,A Level or Equivalent,120,50-60%,564.0,66.66666666666667,Medium,Medium,High Risk,0,0,Fail
442924,M,North Region,A Level or Equivalent,60,70-80%,1692.0,89.66666666666667,High,High,Low Risk,1,0,Pass
443400,F,West Midlands Region,Lower Than A Level,60,20-30%,202.0,63.0,Low,Medium,Very High Risk,0,0,Fail
443438,F,East Anglian Region,Lower Than A Level,60,70-80%,564.0,55.5,Medium,Medium,High Risk,0,0,Fail
443540,F,Wales,Lower Than A Level,120,40-50%,335.0,41.5,Low,Low,High Risk,0,1,Withdrawn
443731,M,South East Region,HE Qualification,60,20-30%,594.0,70.66666666666667,Medium,High,High Risk,1,0,Pass
444063,F,London Region,Lower Than A Level,60,0-10%,4.0,,Low,,Very High Risk,0,0,Fail
444317,F,London Region,Lower Than A Level,60,50-60%,2133.0,60.857142857142854,High,Medium,Low Risk,1,0,Pass
444375,M,South West Region,A Level or Equivalent,60,80-90%,2384.0,84.14285714285714,High,High,Safe,1,0,Pass
444541,F,North Region,A Level or Equivalent,60,0-10%,167.0,33.0,Low,Low,Very High Risk,0,1,Withdrawn
444847,F,West Midlands Region,A Level or Equivalent,90,70-80%,74.0,38.0,Low,Low,Very High Risk,0,1,Withdrawn
444909,M,Scotland,Lower Than A Level,60,20-30%,101.0,,Low,,Very High Risk,0,0,Fail
445109,F,Scotland,HE Qualification,60,90-100%,1396.0,76.42857142857143,Medium,High,Low Risk,0,0,Fail
445386,F,South East Region,Lower Than A Level,60,80-90%,776.0,72.85714285714286,Medium,High,High Risk,1,0,Pass
445749,F,Scotland,A Level or Equivalent,60,20-30%,184.0,66.0,Low,Medium,Very High Risk,0,1,Withdrawn
445785,F,East Midlands Region,A Level or Equivalent,60,20-30%,323.0,41.0,Low,Low,Very High Risk,0,1,Withdrawn
445917,M,North Western Region,HE Qualification,90,90-100%,3711.0,93.4375,High,High,Safe,1,0,Distinction
445930,M,South West Region,A Level or Equivalent,120,60-70%,398.0,80.57142857142857,Low,High,High Risk,1,0,Pass
446246,M,Scotland,HE Qualification,120,60-70%,1502.0,92.85714285714286,Medium,High,Low Risk,1,0,Distinction
446279,F,Yorkshire Region,Lower Than A Level,90,50-60%,3091.0,81.57142857142857,High,High,Safe,1,0,Pass
446448,F,South West Region,A Level or Equivalent,60,10-20,274.0,78.5,Low,High,Very High Risk,0,1,Withdrawn
447059,F,West Midlands Region,A Level or Equivalent,60,50-60%,1220.0,70.57142857142857,Medium,High,Low Risk,1,0,Pass
464924,F,West Midlands Region,A Level or Equivalent,60,60-70%,3103.0,83.14285714285714,High,High,Safe,1,0,Pass
465399,F,East Midlands Region,Lower Than A Level,60,50-60%,86.0,37.0,Low,Low,Very High Risk,0,1,Withdrawn
465418,M,East Midlands Region,HE Qualification,60,40-50%,,,,,,0,1,Withdrawn
465441,M,West Midlands Region,HE Qualification,60,60-70%,1936.0,80.5,High,High,Low Risk,1,0,Pass
465629,F,Wales,Lower Than A Level,60,0-10%,1777.0,65.9,High,Medium,Low Risk,0,0,Fail
466158,F,South Region,Lower Than A Level,180,30-40%,1053.0,25.666666666666668,Medium,Low,Low Risk,0,1,Withdrawn
466539,F,Yorkshire Region,A Level or Equivalent,60,50-60%,2551.0,82.85714285714286,High,High,Safe,1,0,Pass
466880,F,South West Region,A Level or Equivalent,120,80-90%,816.0,70.0,Medium,Medium,High Risk,1,0,Pass
